Gene	Degree	Exp	Low	High	Sum	Avg
AT3G55120	3	21.5235	19.0469	143.243	192.7352	64.2450666667
AT5G08640	3	22.0135	19.0469	143.243	192.7352	64.2450666667
AT3G22750	3	4.4985	32.7999	94.4856	196.2002	65.4000666667
AT1G24280	3	3.86985	65.646	65.646	65.646	65.646
AT5G04870	3	14.0933	65.646	65.646	65.646	65.646
AT5G09480	3	1.24563	1.91036	175.27	199.90856	66.6361866667
AT3G46430	3	87.3283	2.92402	201.128	208.57248	69.52416
AT5G59880	3	308.472	9.98326	179.94	209.18596	69.7286533333
AT5G64260	3	14.0949	11.7893	175.27	209.7875	69.9291666667
AT5G09830	3	20.3832	16.0489	195.603	252.3045	84.1015
AT2G30950	3	308.45	2.71575	234.445	255.81405	85.27135
AT3G01610	3	5.22982	89.4802	89.4802	89.4802	89.4802
AT5G57900	3	6.4167	59.9417	119.988	179.9297	89.96485
AT5G67250	3	9.52208	59.9417	119.988	179.9297	89.96485
AT5G65430	3	54.4672	12.0342	199.476	277.1562	92.3854
AT5G23750	3	8.12484	92.6183	92.6183	92.6183	92.6183
AT3G04430	3	0.166644	68.9147	123.874	287.2743	95.7581
AT3G29035	3	0.739588	10.7478	230.421	289.3018	96.4339333333
AT1G22640	3	8.04532	4.66148	278.716	299.12528	99.7084266667
AT5G03940	3	98.0514	29.6736	230.421	325.7406	108.5802
AT5G63870	3	14.7089	3.66264	318.06	394.52324	131.5077466667
AT1G63440	3	0.698042	2.47912	231.791	431.72412	143.90804
AT5G58590	3	27.3659	87.428	211.683	441.364	147.1213333333
AT2G30060	3	32.7808	87.428	211.683	441.364	147.1213333333
AT1G07140	3	102.08	87.428	211.683	441.364	147.1213333333
AT4G23570	3	19.8039	7.9667	433.428	452.5323	150.8441
AT3G12350	3	6.55613	94.4856	278.415	496.7746	165.5915333333
AT4G16410	3	118.103	94.4856	278.415	496.7746	165.5915333333
AT5G64400	3	137.228	94.4856	278.415	496.7746	165.5915333333
AT4G24100	3	3.79477	175.27	175.27	175.27	175.27
AT4G34230	3	11.5466	27.711	488.402	568.2253	189.4084333333
AT3G52930	3	151.016	2.60831	588.945	597.28386	199.09462
AT5G14740	3	918.635	45.4029	588.945	634.3479	317.17395
AT4G09320	3	230.191	25.5581	612.183	1003.8441	334.6147
AT5G23310	3	34.4194	6.43039	712.894	719.32439	359.662195
AT5G26710	3	20.5717	19.2128	961.628	1092.6258	364.2086
AT4G39260	3	257.795	488.402	488.402	488.402	488.402
AT1G32060	3	953.214	352.496	759.067	1700.508	566.836
AT2G24270	3	123.134	588.945	588.945	588.945	588.945
AT5G61410	3	506.995	588.945	588.945	588.945	588.945
AT4G04890	3	28.5313	8.9224	15123.3	15142.19981	5047.3999366667
AT1G06460	3	123.409	27.1217	15123.3	15269.5297	5089.8432333333
AT2G28160	4	1.06988	0.713908	1.65559	2.369498	1.184749
AT5G24520	4	22.0296	0.451127	2.58347	4.229087	1.4096956667
AT1G66390	4	0.416089	0.451127	4.87092	9.100007	2.27500175
AT1G56650	4	7.24559	0.451127	4.87092	9.100007	2.27500175
AT3G27920	4	4.19335	0.451127	4.87092	10.278297	2.56957425
AT2G20740	4	19.7074	0.872886	5.50306	8.124736	2.7082453333
AT5G14750	4	0.213046	0.451127	4.87092	11.181507	2.79537675
AT1G22710	4	55.3713	0.915887	5.34578	6.261667	3.1308335
AT5G02050	4	19.6216	0.163081	7.31934	9.588601	3.1962003333
AT4G32960	4	8.32746	0.405648	6.94006	10.320748	3.4402493333
AT5G45420	4	22.8075	0.872886	5.50306	11.503466	3.8344886667
AT5G03415	4	5.72427	1.44185	4.96149	15.53744	3.88436
AT5G17490	4	0.358038	1.64793	6.47945	16.63567	4.1589175
AT1G66350	4	5.51989	1.64793	6.47945	16.63567	4.1589175
AT4G25490	4	0.175468	0.240076	8.31184	16.714126	4.1785315
AT3G04680	4	6.17454	0.965092	7.31957	16.771362	4.1928405
AT2G44690	4	1.18345	1.83896	8.39678	17.11678	4.279195
AT3G28080	4	10.9529	1.13151	9.59786	17.98122	4.495305
AT5G20930	4	4.13771	3.10672	5.94673	9.05345	4.526725
AT4G37650	4	4.35715	0.280933	10.0648	18.834043	4.70851075
AT1G12750	4	6.03799	0.872886	7.82764	14.203586	4.7345286667
AT1G49840	4	3.68375	1.48305	11.1486	19.01292	4.75323
AT5G02820	4	8.36215	3.77705	5.73515	9.5122	4.7561
AT5G37020	4	9.09347	0.834318	8.33986	19.246998	4.8117495
AT5G43620	4	0.965092	1.20021	7.28649	19.90195	4.9754875
AT5G50180	4	10.509	0.15381	7.82309	15.41911	5.1397033333
AT2G24180	4	9.39627	0.872886	9.59786	20.749896	5.187474
AT3G56660	4	0.156376	4.61052	5.7767	10.38722	5.19361
AT5G20130	4	37.1266	0.872886	9.59786	15.598266	5.199422
AT5G10380	4	9.66578	4.21861	6.19656	10.41517	5.207585
AT5G02530	4	44.889	2.87597	7.70773	10.5837	5.29185
AT4G01430	4	0.821267	0.872886	9.59786	15.973806	5.324602
AT5G23550	4	6.45764	0.872886	9.59786	15.973806	5.324602
AT2G02810	4	6.65083	0.872886	9.59786	15.973806	5.324602
AT2G30390	4	49.9265	0.872886	9.59786	15.973806	5.324602
AT5G17170	4	93.3139	0.872886	9.59786	15.973806	5.324602
AT3G16240	4	532.668	0.872886	9.59786	15.973806	5.324602
AT4G16760	4	24.599	3.3457	7.44221	10.78791	5.393955
AT2G32980	4	8.55998	1.90324	9.83902	21.97932	5.49483
AT5G19570	4	21.2599	0.872886	9.59786	22.224826	5.5562065
AT3G17930	4	137.535	1.64507	9.59786	16.74599	5.5819966667
AT2G37678	4	6.81576	0.387354	10.7889	11.176254	5.588127
AT5G03730	4	8.57782	1.01185	10.6819	16.88687	5.6289566667
AT2G40330	4	4.20068	1.80902	11.2146	22.75928	5.68982
AT3G12280	4	11.8543	1.44185	9.21686	23.35959	5.8398975
AT5G63850	4	15.1982	0.872886	9.59786	23.365296	5.841324
AT1G22070	4	13.5865	1.19961	9.30929	23.41431	5.8535775
AT1G30840	4	1.38324	0.872886	9.59786	23.801446	5.9503615
AT3G11820	4	10.8178	0.872886	12.281	23.990806	5.9977015
AT2G30120	4	4.39549	2.41874	11.0531	24.42489	6.1062225
AT3G01660	4	6.00478	0.692956	12.595	24.711726	6.1779315
AT5G12390	4	5.30958	1.22384	9.59786	18.64934	6.2164466667
AT1G33230	4	11.5008	0.872886	12.281	18.656946	6.218982
AT5G43070	4	20.8621	3.29544	11.7893	25.09588	6.27397
AT5G57210	4	3.33421	0.704605	9.94792	18.903905	6.3013016667
AT4G18290	4	2.3197	4.81855	7.84246	12.66101	6.330505
AT5G42990	4	19.7323	1.60402	13.5838	25.92125	6.4803125
AT5G13180	4	48.133	0.739588	10.5698	26.158298	6.5395745
AT4G14147	4	3.61095	4.54215	8.10421	26.43987	6.6099675
AT4G15090	4	4.43847	2.6617	10.8078	13.4695	6.73475
AT5G66110	4	0.313874	2.54467	11.7893	20.25468	6.75156
AT3G17590	4	8.3402	4.6844	9.81432	27.29988	6.82497
AT3G18710	4	3.61492	1.15268	19.7959	27.56779	6.8919475
AT4G16845	4	10.1802	4.21861	9.21686	20.87875	6.9595833333
AT1G48480	4	21.0267	2.40022	11.8085	21.09557	7.0318566667
AT2G04690	4	14.9315	0.872886	12.281	28.254806	7.0637015
AT4G38620	4	9.71713	1.19449	15.7478	21.81321	7.27107
AT4G16280	4	4.6844	5.19933	8.3402	29.2241	7.306025
AT2G33410	4	25.664	1.12342	13.1276	29.25439	7.3135975
AT3G06610	4	29.7345	0.16085	18.6533	22.08221	7.3607366667
AT4G25570	4	105.578	0.872886	13.4807	29.454506	7.3636265
AT1G29640	4	0.113239	2.60072	18.6533	29.60528	7.40132
AT3G26900	4	57.6321	0.109222	13.0888	22.507312	7.5024373333
AT2G33500	4	5.72889	2.38271	18.6533	30.03793	7.5094825
AT2G29320	4	7.61925	0.0895569	24.2942	30.1142669	7.528566725
AT5G13480	4	8.13697	5.18617	11.4934	30.27802	7.569505
AT3G22070	4	4.22022	0.872886	12.281	30.579386	7.6448465
AT5G20030	4	1.45055	3.53323	9.81674	30.79576	7.69894
AT5G40190	4	24.5774	1.55301	13.8837	15.43671	7.718355
AT1G12440	4	29.6926	2.99571	13.4807	30.9493	7.737325
AT1G16970	4	3.34877	3.08889	13.4969	31.12678	7.781695
AT5G65400	4	4.96093	1.66465	18.6533	31.50163	7.8754075
AT4G24470	4	12.398	5.92357	10.1531	16.07667	8.038335
AT1G26670	4	20.8915	3.03836	18.6449	32.64507	8.1612675
AT3G57530	4	8.79685	6.85223	9.61859	32.76815	8.1920375
AT4G18130	4	7.10435	3.54205	12.8573	16.39935	8.199675
AT3G20780	4	3.77705	8.36215	8.36215	8.36215	8.36215
AT5G20720	4	611.571	2.69403	20.8007	33.71379	8.4284475
AT5G17450	4	10.6139	5.12752	11.7893	16.91682	8.45841
AT1G71970	4	8.58322	3.05285	14.7425	34.46148	8.61537
AT5G14760	4	2.90682	6.98661	11.8126	34.68228	8.67057
AT5G56600	4	68.1857	3.93318	16.2593	34.94742	8.736855
AT5G58650	4	15.1808	0.872886	22.7282	35.155036	8.788759
AT5G02200	4	0.387354	6.81576	10.7889	17.60466	8.80233
AT3G03950	4	13.6571	0.0571218	24.3193	35.7675418	8.94188545
AT1G65790	4	5.0939	1.30941	17.1736	35.92259	8.9806475
AT1G65800	4	9.85516	1.30941	17.1736	35.92259	8.9806475
AT5G39660	4	2.09218	3.36214	17.0088	36.0264	9.0066
AT5G10930	4	3.44301	0.972141	22.4906	36.306441	9.07661025
AT2G23070	4	46.1585	6.04153	11.5731	36.79596	9.19899
AT3G07040	4	2.0094	3.31186	18.8405	36.86204	9.21551
AT3G03300	4	2.82127	1.30928	27.8494	37.09722	9.274305
AT4G26070	4	6.73331	0.711564	24.2025	37.381294	9.3453235
AT5G67380	4	18.6068	2.71197	11.8656	37.38187	9.3454675
AT5G41910	4	4.52865	4.63602	16.2593	37.64756	9.41189
AT5G11450	4	83.6213	2.29427	14.9277	37.88759	9.4718975
AT5G42780	4	2.84405	1.50621	17.9083	28.58288	9.5276266667
AT1G53000	4	14.0912	3.3457	18.6533	38.40093	9.6002325
AT3G62090	4	0.794019	1.5983	17.5789	39.07535	9.7688375
AT5G15230	4	181.351	0.34669	22.7282	40.1346	10.03365
AT2G21380	4	17.9269	2.40447	14.0017	30.24787	10.0826233333
AT1G09330	4	25.1687	0.872886	23.0128	40.373346	10.0933365
AT4G12080	4	1.00065	4.99548	12.7269	40.61948	10.15487
AT3G27580	4	2.0517	0.852676	22.8017	40.841376	10.210344
AT4G13345	4	4.09113	5.50306	18.61	41.10241	10.2756025
AT5G61330	4	15.8009	7.45968	12.2583	41.62198	10.405495
AT4G36540	4	34.4624	3.71845	20.4799	41.85978	10.464945
AT5G42950	4	9.66176	6.58989	17.9083	41.88884	10.47221
AT2G34460	4	66.401	5.92071	12.595	41.95431	10.4885775
AT3G55600	4	5.31801	0.872886	26.1256	42.099406	10.5248515
AT4G08230	4	33.7288	0.872886	26.1256	42.099406	10.5248515
AT3G06290	4	3.93234	0.353974	29.45	42.216114	10.5540285
AT5G53800	4	13.5618	2.49762	26.1627	42.22489	10.5562225
AT3G01550	4	22.5128	5.12752	22.1011	42.32954	10.582385
AT5G64070	4	8.51021	4.69014	26.452	42.34028	10.58507
AT2G36990	4	51.3848	5.12752	13.8753	42.36302	10.590755
AT3G61920	4	2.45668	3.62663	22.8017	42.37824	10.59456
AT1G48280	4	2.48984	9.81674	11.7871	31.93474	10.6449133333
AT2G22880	4	0.471964	0.969148	18.6533	32.361048	10.787016
AT1G32380	4	9.5889	1.9126	34.8309	44.10193	11.0254825
AT3G56680	4	39.8286	5.68843	16.4714	44.33737	11.0843425
AT3G29090	4	11.2454	3.79018	18.4406	22.23078	11.11539
AT5G04160	4	14.8364	0.872886	22.9712	33.441946	11.1473153333
AT5G01750	4	205.511	0.604642	22.1124	44.638402	11.1596005
AT1G29910	4	18357.8	2.58026	22.8017	44.82627	11.2065675
AT1G58070	4	3.49517	7.45968	16.2593	45.52978	11.382445
AT2G33390	4	8.60526	5.50306	22.8017	45.79897	11.4497425
AT3G48360	4	3.89018	7.55787	18.252	45.89783	11.4744575
AT2G20890	4	400.81	9.98326	15.4529	45.99306	11.498265
AT4G16360	4	15.4238	8.59828	13.6282	46.53148	11.63287
AT1G05420	4	1.91784	0.167371	25.9292	46.677721	11.66943025
AT1G76030	4	76.0184	2.21386	25.2046	46.71562	11.678905
AT1G67090	4	18329.8	2.58026	33.5608	47.32595	11.8314875
AT3G47675	4	10.1044	10.3309	14.502	47.7351	11.933775
AT1G19010	4	3.67369	7.99732	18.9064	35.86344	11.95448
AT5G65925	4	2.33707	5.92071	19.1468	48.50611	12.1265275
AT3G43920	4	1.30928	2.82127	27.8494	48.7851	12.196275
AT1G21780	4	10.1982	6.25955	18.252	24.51155	12.255775
AT1G32580	4	36.0487	3.05285	22.2659	49.42316	12.35579
AT4G13000	4	0.744004	5.3718	24.0635	37.13457	12.37819
AT2G24100	4	2.34968	4.20477	23.836	49.69119	12.4227975
AT1G13030	4	5.07661	4.88427	20.8007	50.62337	12.6558425
AT1G48260	4	2.82344	5.70168	24.3428	50.8436	12.7109
AT3G02420	4	13.5137	2.35868	20.3578	50.98062	12.745155
AT4G14580	4	2.11113	0.448405	24.3428	52.983485	13.24587125
AT5G64350	4	126.565	9.36191	19.6508	40.06581	13.35527
AT5G18580	4	17.5323	4.36475	21.716	53.47925	13.3698125
AT2G01770	4	0.115463	0.872886	37.9672	53.941006	13.4852515
AT1G22750	4	28.4808	0.872886	37.9672	53.941006	13.4852515
AT5G56220	4	1.60873	4.29064	24.583	54.21157	13.5528925
AT5G46690	4	12.3901	0.405648	38.095	54.392658	13.5981645
AT3G25250	4	0.0998629	5.3718	28.9204	54.69036	13.67259
AT2G35240	4	25.1715	11.7871	16.2593	56.1029	14.025725
AT5G10810	4	28.5037	12.8583	15.6008	28.4591	14.22955
AT4G26430	4	5.6026	3.26806	28.4691	56.92495	14.2312375
AT4G10180	4	18.3729	10.4096	23.9286	57.8631	14.465775
AT4G34740	4	31.5423	3.05285	25.1157	58.41246	14.603115
AT1G28250	4	10.4063	0.872886	37.9672	58.948726	14.7371815
AT4G32140	4	5.61459	0.872886	37.9672	44.343146	14.7810486667
AT1G48140	4	7.01343	0.872886	37.9672	44.343146	14.7810486667
AT4G38250	4	34.2094	0.872886	37.9672	44.343146	14.7810486667
AT5G16150	4	63.6165	0.872886	37.9672	44.343146	14.7810486667
AT4G36910	4	12.83	8.36271	18.6533	59.14161	14.7854025
AT2G30050	4	21.4129	3.3457	23.6339	59.1667	14.791675
AT1G29230	4	0.191023	5.70168	24.3428	59.6771	14.919275
AT5G40160	4	27.015	2.10618	39.1761	59.94308	14.98577
AT5G06060	4	39.7168	0.0895569	54.7559	60.1173669	15.029341725
AT1G08060	4	2.53141	4.87903	22.8017	60.37433	15.0935825
AT3G15820	4	14.837	5.50306	37.9672	60.89576	15.22394
AT3G58630	4	3.8261	7.75075	34.8309	61.1207	15.280175
AT5G27030	4	4.33458	0.198956	39.5182	61.277356	15.319339
AT1G15710	4	15.4147	2.69403	47.1519	61.38745	15.3468625
AT4G11100	4	27.9382	0.0629609	48.7412	61.4603709	15.365092725
AT3G45210	4	33.0567	3.05285	35.1242	61.70938	15.427345
AT3G48040	4	8.36271	4.88427	25.6006	61.96817	15.4920425
AT3G60590	4	9.59686	0.692956	37.9672	62.773216	15.693304
AT5G56360	4	22.1406	11.4026	18.9064	62.8436	15.7109
AT3G59500	4	15.1525	7.39149	26.1256	63.11169	15.7779225
AT3G25190	4	3.2281	1.74879	37.9672	47.54363	15.8478766667
AT2G41310	4	7.80743	3.03618	43.4563	64.31948	16.07987
AT5G08080	4	17.4222	0.872886	37.9672	48.437946	16.145982
AT1G13560	4	31.858	0.872886	37.9672	48.437946	16.145982
AT2G27100	4	14.6984	4.73391	27.8494	32.58331	16.291655
AT3G24860	4	7.75075	3.8261	41.2629	65.8569	16.464225
AT4G08500	4	4.81916	6.73331	24.2025	50.16081	16.72027
AT5G57660	4	68.4523	1.76768	42.7128	50.21434	16.7381133333
AT2G19430	4	6.17395	8.77085	34.8309	68.62895	17.1572375
AT3G28050	4	25.9785	0.872886	37.9672	69.731086	17.4327715
AT2G19080	4	12.1752	7.99847	37.1108	69.98517	17.4962925
AT2G31040	4	86.8973	5.12752	26.1001	53.32872	17.77624
AT3G25860	4	51.2403	4.47112	44.8352	72.43882	18.109705
AT2G42380	4	14.0651	18.1964	18.1964	18.1964	18.1964
AT1G12360	4	11.3463	0.118207	33.4498	54.609807	18.203269
AT4G11310	4	2.69421	0.872886	57.2815	73.255306	18.3138265
AT3G16770	4	24.5216	3.04231	37.5252	73.31091	18.3277275
AT5G03540	4	13.8445	14.8696	22.815	73.3928	18.3482
AT1G31240	4	0.900146	2.82106	32.7858	74.66786	18.666965
AT1G26110	4	52.1123	10.3627	26.5344	74.6744	18.6686
AT3G54190	4	17.3445	2.55288	44.8352	75.16542	18.791355
AT3G60630	4	8.22968	7.41571	24.8908	57.14231	19.0474366667
AT2G45640	4	31.6063	6.7297	37.4739	76.6056	19.1514
AT5G08560	4	12.4373	5.63337	38.095	77.47617	19.3690425
AT2G20580	4	33.1234	5.49646	41.4019	78.45336	19.61334
AT5G46840	4	12.1347	6.66074	38.095	78.50354	19.625885
AT4G04800	4	16.008	3.3457	34.8309	79.6316	19.9079
AT4G27610	4	7.74946	5.34252	40.6526	80.29682	20.074205
AT1G56170	4	8.90007	0.22788	68.7605	81.1616	20.2904
AT2G02050	4	66.8727	2.58026	45.4029	81.50796	20.37699
AT1G09770	4	25.6275	0.589052	31.6934	82.582852	20.645713
AT2G27600	4	36.2338	7.89135	34.8604	82.81245	20.7031125
AT4G07950	4	12.8583	2.60831	35.0564	84.82171	21.2054275
AT2G34690	4	22.4559	11.8651	37.9672	84.8308	21.2077
AT5G44020	4	311.967	3.471	35.8145	85.0265	21.256625
AT5G41350	4	6.01753	4.21857	50.2774	85.44047	21.3601175
AT5G40930	4	18.3815	5.50306	37.1108	64.71496	21.5716533333
AT3G13360	4	11.7893	4.85982	40.1604	65.88232	21.9607733333
AT3G27050	4	36.1397	3.26806	55.1229	88.77316	22.19329
AT3G53420	4	451.78	5.67278	65.7309	90.45575	22.6139375
AT1G18040	4	4.5831	6.37124	68.5883	91.1146	22.77865
AT1G14830	4	18.1689	0.366351	51.9255	92.024751	23.00618775
AT1G78570	4	42.0818	10.0648	37.1134	47.1782	23.5891
AT1G04330	4	1.11721	18.6533	32.0261	95.1991	23.799775
AT3G54840	4	19.0603	2.38271	36.2338	96.36311	24.0907775
AT3G10340	4	2.23254	2.52811	49.4127	96.42742	24.106855
AT3G14080	4	14.8657	6.17743	35.5243	97.29983	24.3249575
AT1G20880	4	1.85533	1.12342	57.7438	97.97997	24.4949925
AT4G24740	4	16.774	10.3097	40.1812	98.1359	24.533975
AT5G49400	4	16.6171	11.2718	45.0143	99.5805	24.895125
AT5G42820	4	31.6419	5.97853	45.0143	99.68043	24.9201075
AT1G27450	4	115.691	9.29206	40.9451	50.23716	25.11858
AT5G13300	4	12.0473	3.03836	47.2518	50.29016	25.14508
AT4G27060	4	7.70773	4.36475	44.889	76.15685	25.3856166667
AT3G07480	4	64.9577	4.87903	79.9647	104.84367	26.2109175
AT5G46860	4	29.407	13.2552	50.7992	106.1165	26.529125
AT3G59810	4	33.4171	14.8657	45.6695	106.2893	26.572325
AT1G71860	4	22.1667	21.718	32.0261	53.7441	26.87205
AT5G55200	4	6.83327	5.92071	79.9647	110.05391	27.5134775
AT2G05210	4	5.86107	8.90131	45.8361	82.85771	27.6192366667
AT1G07510	4	7.44998	15.1714	38.6999	110.7949	27.698725
AT4G32420	4	13.3026	0.811947	39.4073	110.947947	27.73698675
AT5G06770	4	10.3627	3.29879	52.1123	111.57029	27.8925725
AT3G58750	4	13.0888	8.04324	57.6321	111.74234	27.935585
AT1G79590	4	13.9616	13.2552	50.7992	112.1063	28.026575
AT2G02860	4	5.34578	0.915887	55.3713	56.287187	28.1435935
AT1G13980	4	4.94594	4.52046	54.9282	59.44866	29.72433
AT2G02410	4	7.26607	2.29427	102.688	119.82643	29.9566075
AT4G36800	4	63.2168	13.607	44.7595	121.4348	30.3587
AT2G36740	4	5.37259	4.52463	66.3895	123.01153	30.7528825
AT1G07350	4	14.2203	30.2458	31.6419	61.8877	30.94385
AT2G44970	4	10.2411	5.3167	67.7847	125.109	31.27725
AT1G77760	4	24.583	1.60873	65.646	129.06758	32.266895
AT3G05640	4	8.51557	5.61691	57.3166	98.05771	32.6859033333
AT3G12720	4	0.071925	8.25138	65.1628	131.03354	32.758385
AT5G37500	4	0.707355	0.189704	65.646	65.835704	32.917852
AT4G30190	4	58.1645	1.12945	65.646	132.47246	33.118115
AT5G01630	4	3.2106	1.73146	75.9522	133.55694	33.389235
AT4G00020	4	3.89794	1.73146	75.9522	133.55694	33.389235
AT4G37770	4	0.164638	1.75478	65.646	67.40078	33.70039
AT4G26200	4	0.281749	1.75478	65.646	67.40078	33.70039
AT1G51355	4	1.3147	5.3167	88.9697	135.3886	33.84715
AT1G75990	4	15.9077	3.70257	75.9522	135.61019	33.9025475
AT1G12520	4	22.439	4.48581	57.3026	102.44101	34.1470033333
AT4G31550	4	23.354	2.58642	101.843	137.31502	34.328755
AT1G75400	4	5.05692	3.05285	102.688	138.44125	34.6103125
AT4G14880	4	186.381	20.5556	65.646	139.9854	34.99635
AT5G13280	4	21.0765	16.0489	55.1872	143.9148	35.9787
AT3G21720	4	0.164785	2.99571	69.2371	72.23281	36.116405
AT2G19480	4	96.2912	28.1128	43.7063	144.7357	36.183925
AT4G39800	4	67.1544	8.37385	65.646	74.01985	37.009925
AT3G48680	4	18.2949	8.49295	79.9647	148.73205	37.1830125
AT1G52340	4	20.3352	38.095	38.095	38.095	38.095
AT4G02560	4	5.69973	14.6597	65.646	80.3057	40.15285
AT5G55220	4	123.987	8.94562	68.5883	122.36912	40.7897066667
AT5G20020	4	142.253	7.56791	102.08	169.79461	42.4486525
AT5G55190	4	87.428	8.04324	102.08	170.26994	42.567485
AT5G23120	4	254.822	0.852676	136.011	173.075086	43.2687715
AT3G18060	4	32.6198	0.103957	138.82	180.663557	45.16588925
AT4G36730	4	22.362	4.68427	94.9084	183.56522	45.891305
AT5G42800	4	30.4453	0.530444	143.243	187.310444	46.827611
AT2G31200	4	13.3146	0.103957	138.82	190.447257	47.61181425
AT3G15430	4	6.60976	2.4632	119.988	192.8142	48.20355
AT2G18740	4	45.6695	8.25696	129.549	193.40406	48.351015
AT5G27640	4	44.9671	28.4691	74.8742	206.2408	51.5602
AT4G26550	4	5.88517	20.7901	83.5344	104.3245	52.16225
AT1G60940	4	35.1671	0.172197	179.94	212.182497	53.04562425
AT1G12820	4	14.0527	11.1224	119.988	217.2307	54.307675
AT4G35260	4	42.5879	3.80354	170.527	225.75304	56.43826
AT5G64920	4	15.4687	4.47861	172.255	226.41371	56.6034275
AT1G11760	4	4.56064	4.63602	198.972	227.65972	56.91493
AT1G17190	4	7.65946	1.38441	199.177	231.45047	57.8626175
AT5G16050	4	74.6346	0.22788	164.767	233.58843	58.3971075
AT1G58290	4	218.449	25.1157	82.6147	241.6074	60.40185
AT3G20080	4	2.6513	13.5338	94.4856	242.0969	60.524225
AT5G03970	4	4.20477	2.34968	119.988	182.27938	60.7597933333
AT1G20630	4	25.5581	2.98873	230.191	253.58502	63.396255
AT1G21760	4	8.12807	10.4213	119.988	190.351	63.4503333333
AT5G56250	4	4.77436	6.57854	230.421	267.62659	66.9066475
AT3G59940	4	53.5775	40.0898	119.988	269.4322	67.35805
AT2G29420	4	4.67306	1.38441	199.177	208.22087	69.4069566667
AT4G14740	4	13.314	14.0017	239.749	294.5269	73.631725
AT4G05460	4	3.26637	44.7595	119.988	224.6892	74.8964
AT4G35090	4	366.103	2.21386	230.191	301.04657	75.2616425
AT3G56070	4	33.1861	32.7999	123.874	320.0742	80.01855
AT3G19350	4	0.387168	3.38005	282.447	321.49365	80.3734125
AT2G42590	4	164.767	0.22788	199.476	339.98448	84.99612
AT3G05420	4	19.2627	0.865454	308.472	346.182254	86.5455635
AT2G46240	4	2.80033	32.7999	123.874	353.0025	88.250625
AT3G12110	4	27.3952	13.3146	179.94	356.2776	89.0694
AT2G02360	4	6.43149	59.9417	119.988	179.9297	89.96485
AT3G46520	4	0.103957	13.3146	179.94	364.6944	91.1736
AT1G29260	4	9.02629	6.1501	323.165	377.1261	94.281525
AT3G13440	4	5.38317	7.44221	349.92	386.37611	96.5940275
AT4G28020	4	1.08775	2.96173	383.596	414.3341	103.583525
AT1G55920	4	20.5556	25.9609	186.381	212.3419	106.17095
AT1G65000	4	2.60831	12.8583	257.087	439.6146	109.90365
AT3G61430	4	125.101	8.05091	369.564	441.20561	110.3014025
AT3G22550	4	3.60357	9.59414	393.564	442.51324	110.62831
AT3G16050	4	2.54006	115.684	119.04	234.724	117.362
AT5G08650	4	69.0839	1.78076	349.92	355.23399	118.41133
AT3G44590	4	36.2218	3.11621	459.809	493.29538	123.323845
AT3G15730	4	65.7309	8.98523	451.78	500.09773	125.0244325
AT4G01190	4	0.129711	5.93974	287.51	550.61044	137.65261
AT2G39630	4	8.19113	36.8018	244.436	281.2378	140.6189
AT5G35620	4	58.3722	18.0078	290.569	565.8384	141.4596
AT5G14260	4	66.128	6.17743	330.587	570.14113	142.5352825
AT2G47400	4	1789.78	2.58026	588.945	650.52856	162.63214
AT4G24090	4	26.5039	125.101	334.617	777.598	194.3995
AT5G44790	4	8.13321	197.454	231.791	429.245	214.6225
AT2G39010	4	127.449	102.192	369.564	970.349	242.58725
AT3G62410	4	352.496	18.6533	953.214	2319.8793	579.969825
AT2G05620	4	126.89	23.6039	2327.44	2710.8294	677.70735
AT5G66190	4	672.228	23.6039	2327.44	3231.0559	807.763975
AT1G20020	4	600.939	23.6039	2327.44	3302.3449	825.586225
AT1G15670	4	2.52811	2.23254	3656.06	3747.79504	936.94876
AT1G21250	4	16.7555	5.49675	4069.19	5287.39375	1321.8484375
AT4G30080	4	3.90797	8.20635	15123.3	18787.56635	6262.5221166667
AT1G73360	4	1.53849	41.5488	22355.1	37519.9488	12506.6496
AT2G34710	5	7.58731	0.0908146	2.53209	5.1051216	1.02102432
AT2G46410	5	3.27599	0.213046	4.87092	9.313053	1.8626106
AT4G25230	5	9.54076	2.0094	3.31186	7.51808	2.5060266667
AT3G23340	5	4.685	0.839759	4.44785	12.897229	2.5794458
AT1G06390	5	21.8054	1.15268	5.12752	9.65115	3.21705
AT5G16690	5	1.94634	2.34135	4.13572	13.31882	3.329705
AT1G30970	5	14.6597	2.06251	5.69973	10.23211	3.4107033333
AT2G41070	5	0.914732	0.62324	5.66137	13.74671	3.4366775
AT5G43700	5	13.8896	1.20575	8.33986	11.03064	3.67688
AT1G32530	5	6.74351	1.86888	4.94465	11.16355	3.7211833333
AT5G27540	5	17.221	0.872886	9.59786	21.905586	4.3811172
AT1G49720	5	9.61859	0.62324	8.79685	22.54356	4.508712
AT1G19980	5	1.90324	0.589052	9.23127	23.567862	4.7135724
AT5G03150	5	2.46397	0.280933	10.0648	14.702883	4.900961
AT4G36930	5	1.3409	0.138752	17.5789	19.952654	4.9881635
AT2G40950	5	4.61052	0.156376	9.12344	15.056516	5.0188386667
AT3G06980	5	42.8262	0.589052	9.81674	25.873502	5.1747004
AT4G02725	5	45.5006	0.872886	9.59786	21.101326	5.2753315
